Customer_ID,Age,Income,Loan_Amount,Credit_Score,Loan_Term_Months,Default_Status
4837,45,13799,5424,794,60,No
4838,38,17641,9872,521,48,Yes
4839,32,9509,2826,607,36,Yes
4840,60,11764,1583,546,12,No
4841,37,57623,15787,504,48,Yes
4842,35,31137,6073,754,12,No
4843,62,11099,4726,647,12,No
4844,35,40031,4588,557,36,No
4845,35,15493,3810,716,12,No
4846,59,30347,11306,617,12,No
4847,33,30121,7188,598,12,Yes
4848,37,50639,19014,696,24,No
4849,52,16833,2648,616,48,No
4850,29,15212,8692,572,48,Yes
4851,60,5741,1409,705,12,No
4852,40,20725,11637,638,36,Yes
4853,46,31655,8322,709,24,No
4854,47,33893,16638,617,36,No
4855,41,41200,9191,731,36,No
4856,38,25460,11072,651,12,No
4857,33,28350,7423,734,60,No
4858,36,22789,8080,732,12,No
4859,29,31373,13707,748,60,No
4860,32,13806,5445,655,24,No
4861,64,10891,4227,680,60,No
4862,58,14554,1933,631,12,No
4863,39,24509,5503,578,12,No
4864,27,11496,4436,810,36,No
4865,55,16048,1751,589,12,Yes
4866,38,16307,3674,722,12,Yes
4867,36,32562,6987,708,48,No
4868,59,30639,6891,664,48,No
4869,24,22816,8391,637,36,No
4870,45,27598,10790,638,60,No
4871,52,27872,15454,597,60,Yes
4872,60,18364,5380,657,48,No
4873,33,16793,9459,555,24,Yes
4874,37,47493,20230,709,48,No
4875,57,6345,3529,631,24,No
4876,26,15204,7856,573,60,Yes
4877,39,19892,8827,547,48,No
4878,33,29143,8103,639,12,No
4879,46,38861,8570,642,24,No
4880,34,55735,11770,608,24,No
4881,51,21039,12120,690,24,No
4882,24,21755,12602,677,60,No
4883,59,26404,12209,654,36,No
4884,28,16889,9152,575,12,Yes
4885,45,12184,6816,590,48,Yes
4886,33,20991,7468,538,24,No
4887,52,31974,13254,634,60,No
4888,58,19507,6035,694,24,No
4889,58,27084,8375,553,48,No
4890,48,8652,1031,605,12,No
4891,50,22230,7044,645,24,No
4892,23,18002,7862,694,60,No
4893,48,11642,3620,531,60,Yes
4894,23,30595,16405,827,36,No
4895,54,55427,14759,710,60,No
4896,36,36133,6010,602,36,No
4897,42,37304,18867,564,12,Yes
4898,52,31452,13743,672,48,No
4899,58,30431,6722,687,36,No
4900,28,8957,3298,570,24,Yes
4901,28,20661,6217,560,24,No
4902,26,28405,16174,578,48,Yes
4903,34,28730,11597,655,60,No
4904,52,41599,7454,656,24,No
4905,55,13145,4614,823,36,Yes
4906,30,29840,15853,476,48,Yes
4907,23,12932,5635,596,24,Yes
4908,32,19814,10327,607,60,Yes
4909,51,21354,4808,688,60,No
4910,49,33903,18449,692,24,No
4911,25,31967,15274,634,48,No
4912,45,23392,10864,770,12,No
4913,61,7509,2051,560,24,No
4914,51,27513,14962,594,60,No
4915,41,19267,8072,544,12,Yes
4916,40,44174,23231,638,48,Yes
4917,59,39212,10998,623,60,No
4918,42,13780,2381,712,48,No
4919,24,29468,7843,798,24,No
4920,33,29761,9750,769,48,No
4921,62,28698,10523,552,60,Yes
4922,40,26897,9559,654,24,No
4923,33,30184,11259,711,60,No
4924,37,46664,24305,703,60,Yes
4925,56,16719,3093,835,12,No
4926,53,14003,3613,632,36,No
4927,21,32576,17731,656,48,No
4928,35,8589,3265,829,48,No
4929,33,30546,11964,683,12,No
4930,37,27958,9478,602,48,No
4931,44,6817,2552,572,12,No
4932,28,16023,3189,666,48,Yes
4933,47,48435,18087,735,48,No
4934,43,10629,6362,734,60,No
4935,28,24496,9382,580,12,No
4936,28,13327,1628,658,48,No
4937,46,15452,7698,613,36,Yes
4938,33,57420,17124,638,12,No
4939,59,23428,4142,722,12,No
4940,57,28523,15153,646,12,No
4941,48,20822,4143,702,60,No
4942,45,10326,5786,704,12,No
4943,36,12179,3908,601,60,Yes
4944,22,39704,18716,748,36,No
4945,38,23776,8880,562,24,No
4946,37,14985,3421,548,60,Yes
4947,50,21784,9487,611,48,No
4948,59,30662,17751,571,12,Yes
4949,33,27646,13403,698,24,No
4950,52,14989,6025,850,60,No
4951,49,10020,5965,740,48,No
4952,50,17970,4180,584,24,Yes
4953,38,38350,5030,570,36,No
4954,33,33765,3918,728,60,No
4955,63,27043,12313,555,60,Yes
4956,41,20222,10416,571,36,Yes
4957,50,17011,7102,679,60,No
4958,41,20411,11277,606,12,Yes
4959,37,32561,14619,659,60,No
4960,60,36501,10420,623,12,No
4961,39,19324,3683,647,60,No
4962,35,78285,44021,719,48,No
4963,29,23068,3501,699,48,No
4964,30,18518,6879,723,24,No
4965,64,46066,11839,701,48,No
4966,51,7949,1873,706,36,Yes
4967,43,28001,11842,649,24,No
4968,50,21239,4579,533,48,No
4969,53,45437,25362,641,12,Yes
4970,29,29805,9031,675,60,No
4971,21,23612,10358,655,48,No
4972,64,30678,14230,683,12,No
4973,55,12993,5736,814,24,No
4974,31,35717,19705,609,60,Yes
4975,54,11245,2424,617,48,No
4976,36,26350,3768,746,24,No
4977,29,22422,2864,659,48,No
4978,52,9122,4916,686,24,No
4979,35,22798,13374,602,48,No
4980,32,25361,6372,591,12,No
4981,53,15875,7092,553,36,Yes
4982,34,13277,1386,663,12,No
4983,28,28172,5474,571,60,Yes
4984,28,26401,11738,561,48,Yes
4985,47,24671,3279,702,36,No
4986,32,22124,7395,599,36,Yes
4987,21,16592,7155,553,60,Yes
4988,63,68602,33133,545,60,Yes
4989,60,18974,6202,722,36,No
4990,62,14291,5932,641,60,No
4991,31,22634,8369,618,60,No
4992,59,20121,2538,663,48,No
4993,63,18755,8841,656,12,No
4994,51,56226,10468,607,24,No
4995,37,12520,1451,623,36,No
4996,53,22442,7306,708,24,No
4997,52,12947,6898,715,36,Yes
4998,49,16805,2947,582,36,Yes
4999,41,52473,5584,752,12,No
5000,41,25354,3929,810,36,No
